text,video,Frame_hate,random_frame,random_ocr_text,combined_text
 Keep your head niggers everywhere you go.,hate_video_164,0,hate_video_164_frame870.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE, Keep your head niggers everywhere you go. [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE
" All game, TV, pictures, shows.",hate_video_164,0,hate_video_164_frame930.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE," All game, TV, pictures, shows. [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE"
 Who wants a nigger around every play?,hate_video_164,0,hate_video_164_frame1020.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-, Who wants a nigger around every play? [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-
" The power of gold, aren't you afraid? Who wants a nigger? That's a skinny art fan",hate_video_164,0,hate_video_164_frame1710.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE," The power of gold, aren't you afraid? Who wants a nigger? That's a skinny art fan [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE"
" No good for this, no good for them",hate_video_164,0,hate_video_164_frame1770.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE," No good for this, no good for them [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE"
 Always around where they don't belong,hate_video_164,0,hate_video_164_frame1890.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE, Always around where they don't belong [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE
 We'll load them on a bow and we'll send them home.,hate_video_164,0,hate_video_164_frame1920.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-, We'll load them on a bow and we'll send them home. [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-
 Kinky-headed niggas everywhere you go.,hate_video_164,0,hate_video_164_frame2130.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE, Kinky-headed niggas everywhere you go. [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE
 All gang TV pictures show.,hate_video_164,0,hate_video_164_frame2160.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-, All gang TV pictures show. [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-
 Who wants to dig around every play?,hate_video_164,0,hate_video_164_frame2280.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-, Who wants to dig around every play? [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-
" The power of the old, our new brain. Thank you, Hattie, Niggas, everywhere you go",hate_video_164,0,hate_video_164_frame2400.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-," The power of the old, our new brain. Thank you, Hattie, Niggas, everywhere you go [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-"
 All can't see me speak to show,hate_video_164,0,hate_video_164_frame3000.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-, All can't see me speak to show [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-
 Who wants to make her out here today,hate_video_164,0,hate_video_164_frame3090.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE, Who wants to make her out here today [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE
 The power to hold her in the train Thank you.,hate_video_164,0,hate_video_164_frame3120.jpg,DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-, The power to hold her in the train Thank you. [SEP] DOCUMENTS OF AMERICAN HISTORY The Good COUNTRY STYLE-
 Good evening and welcome to a new video.,hate_video_165,0,hate_video_165_frame2460.jpg,Exit full screen 15:49, Good evening and welcome to a new video. [SEP] Exit full screen 15:49
 We're going to have a look at two Wakwandans in a McDonald's having an epic chimp out.,hate_video_165,0,hate_video_165_frame4500.jpg,Exit full screen 15:49, We're going to have a look at two Wakwandans in a McDonald's having an epic chimp out. [SEP] Exit full screen 15:49
 And this is a chimp out to end all chimp outs.,hate_video_165,0,hate_video_165_frame17880.jpg,Exit full screen 15:49, And this is a chimp out to end all chimp outs. [SEP] Exit full screen 15:49
" Epic chimp out time so let's see how these Wakwandans act in this McDonald's in deepest darkest Chicago, presumably.",hate_video_165,0,hate_video_165_frame22050.jpg,Play Exit full screen 15:49," Epic chimp out time so let's see how these Wakwandans act in this McDonald's in deepest darkest Chicago, presumably. [SEP] Play Exit full screen 15:49"
 Nishanda Johnson has spent the last month reflecting on the worst day of her more than 10 year career with McDonald's.,hate_video_165,0,hate_video_165_frame39780.jpg,W LW T 15:54, Nishanda Johnson has spent the last month reflecting on the worst day of her more than 10 year career with McDonald's. [SEP] W LW T 15:54
" Holy fuck, a Wakwandan held the job down for 10 years.",hate_video_165,0,hate_video_165_frame46380.jpg,W LW T Play 15:59," Holy fuck, a Wakwandan held the job down for 10 years. [SEP] W LW T Play 15:59"
" Must be some sort of record, I say.",hate_video_165,0,hate_video_165_frame49680.jpg,W LW T Play 15:59," Must be some sort of record, I say. [SEP] W LW T Play 15:59"
 Good chair.,hate_video_165,0,hate_video_165_frame50190.jpg,W LW T Play 15:59, Good chair. [SEP] W LW T Play 15:59
 It was here at the Coleraine Township location near Ronald Reagan Highway where she was part,hate_video_165,0,hate_video_165_frame53700.jpg,W LW T Pause 16:00, It was here at the Coleraine Township location near Ronald Reagan Highway where she was part [SEP] W LW T Pause 16:00
 of the now infamous over-the-counter food fight.,hate_video_165,0,hate_video_165_frame56100.jpg,W LW T Pause 16:03, of the now infamous over-the-counter food fight. [SEP] W LW T Pause 16:03
 Brittany Price says she waited for an incorrect food order to be fixed and eventually threw,hate_video_165,0,hate_video_165_frame60210.jpg,W LW T Pause 16:07, Brittany Price says she waited for an incorrect food order to be fixed and eventually threw [SEP] W LW T Pause 16:07
 bags of food at Nishanda.,hate_video_165,0,hate_video_165_frame63720.jpg,W LW T Pause 16:11, bags of food at Nishanda. [SEP] W LW T Pause 16:11
 How not to get a refund at McDonald's? Throw your happy meal across the counter and a chocolate,hate_video_165,0,hate_video_165_frame66360.jpg,W LW T Play 16:12, How not to get a refund at McDonald's? Throw your happy meal across the counter and a chocolate [SEP] W LW T Play 16:12
" shake as well. That's one way not to get a refund, you daft Wakwandan.",hate_video_165,0,hate_video_165_frame74700.jpg,W LW T Play 16:12," shake as well. That's one way not to get a refund, you daft Wakwandan. [SEP] W LW T Play 16:12"
 Brittany suffered a shattered cheekbone and broken nose when Nishanda chucked a blender,hate_video_165,0,hate_video_165_frame79500.jpg,W LW T Pause 16:15, Brittany suffered a shattered cheekbone and broken nose when Nishanda chucked a blender [SEP] W LW T Pause 16:15
 at her and it ricocheted off her-,hate_video_165,0,hate_video_165_frame81300.jpg,W LW T Pause 16:17, at her and it ricocheted off her- [SEP] W LW T Pause 16:17
 Dang! Bullseye! The Wakandan's down I say,hate_video_165,0,hate_video_165_frame83940.jpg,5 W LW T Play 16:18, Dang! Bullseye! The Wakandan's down I say [SEP] 5 W LW T Play 16:18
 her face,hate_video_165,0,hate_video_165_frame87750.jpg,5 W LW T Play 16:18, her face [SEP] 5 W LW T Play 16:18
 her demeanor,hate_video_165,0,hate_video_165_frame88440.jpg,W LW T Pause 16:18, her demeanor [SEP] W LW T Pause 16:18
 when you see that again,hate_video_165,0,hate_video_165_frame90030.jpg,W LW T 13:14 16:19, when you see that again [SEP] W LW T 13:14 16:19
 that was beautiful,hate_video_165,0,hate_video_165_frame90990.jpg,W LW T 16:15 16:19, that was beautiful [SEP] W LW T 16:15 16:19
 rulers decide,hate_video_165,0,hate_video_165_frame91320.jpg,W LW T 16:15 16:19, rulers decide [SEP] W LW T 16:15 16:19
 Nishanda chucked a blender at her,hate_video_165,0,hate_video_165_frame102090.jpg,W LW T Pause 16:15, Nishanda chucked a blender at her [SEP] W LW T Pause 16:15
 dang!,hate_video_165,0,hate_video_165_frame103410.jpg,W LW T Pause H 16:16, dang! [SEP] W LW T Pause H 16:16
 there she goes!,hate_video_165,0,hate_video_165_frame104220.jpg,W LW T 16:17, there she goes! [SEP] W LW T 16:17
" I say, good shot!",hate_video_165,0,hate_video_165_frame105720.jpg,W LW T 16:18," I say, good shot! [SEP] W LW T 16:18"
" Her demeanor was just very aggressive, very intensive.",hate_video_165,0,hate_video_165_frame108210.jpg,W LW T Pause 16:21," Her demeanor was just very aggressive, very intensive. [SEP] W LW T Pause 16:21"
 Course you had chilled out.,hate_video_165,0,hate_video_165_frame112440.jpg,5 W LW T Play 16:24, Course you had chilled out. [SEP] 5 W LW T Play 16:24
 You're as calm as a...,hate_video_165,0,hate_video_165_frame114810.jpg,5 W LW T Play 16:24, You're as calm as a... [SEP] 5 W LW T Play 16:24
 a Hindu cow.,hate_video_165,0,hate_video_165_frame118320.jpg,5 W LW T Play 16:24, a Hindu cow. [SEP] 5 W LW T Play 16:24
 And almost demeaning.,hate_video_165,0,hate_video_165_frame120960.jpg,W LW T Pause 16:24, And almost demeaning. [SEP] W LW T Pause 16:24
 Even though we can see you were chimping out on video.,hate_video_165,0,hate_video_165_frame122850.jpg,5 W LW T Play 16:25, Even though we can see you were chimping out on video. [SEP] 5 W LW T Play 16:25
" Haha, liar! Nishanda remembers it differently. She the one started this and wouldn't have never went down like- meaning even though we can see you're chimping out on video haha liar",hate_video_165,0,hate_video_165_frame124080.jpg,5 W LW T Play 16:25," Haha, liar! Nishanda remembers it differently. She the one started this and wouldn't have never went down like- meaning even though we can see you're chimping out on video haha liar [SEP] 5 W LW T Play 16:25"
 nishanda remembers it differently she the one started this it wouldn't have,hate_video_165,0,hate_video_165_frame127830.jpg,W LW T Pause 16:26, nishanda remembers it differently she the one started this it wouldn't have [SEP] W LW T Pause 16:26
 never went down like ha look at that hair hat fuck me there's no way that's,hate_video_165,0,hate_video_165_frame131400.jpg,W LW T Play 16:30, never went down like ha look at that hair hat fuck me there's no way that's [SEP] W LW T Play 16:30
 your real hair love what's that 100% polyester fuck me it looks ridiculous,hate_video_165,0,hate_video_165_frame133800.jpg,W LW T Play 16:30, your real hair love what's that 100% polyester fuck me it looks ridiculous [SEP] W LW T Play 16:30
 take that fucking thing off your head that if she want to never do stuff at me.,hate_video_165,0,hate_video_165_frame144270.jpg,W LW T Pause H 16:30, take that fucking thing off your head that if she want to never do stuff at me. [SEP] W LW T Pause H 16:30
" She says it was shift change, and she was in the back with the general manager verifying money.",hate_video_165,0,hate_video_165_frame147360.jpg,W LW T Pause 16:32," She says it was shift change, and she was in the back with the general manager verifying money. [SEP] W LW T Pause 16:32"
 Nishana says she asked the general manager to handle the situation so she could finish.,hate_video_165,0,hate_video_165_frame153300.jpg,W LW T Pause 16:38, Nishana says she asked the general manager to handle the situation so she could finish. [SEP] W LW T Pause 16:38
 She was like...,hate_video_165,0,hate_video_165_frame155850.jpg,5 W LW T Come on in Pause 16:41, She was like... [SEP] 5 W LW T Come on in Pause 16:41
" No, what happened was, you said let this bitch wait.",hate_video_165,0,hate_video_165_frame157710.jpg,W LW T Play 16:42," No, what happened was, you said let this bitch wait. [SEP] W LW T Play 16:42"
 She's been giving me an attitude.,hate_video_165,0,hate_video_165_frame160860.jpg,W LW T Play 16:42, She's been giving me an attitude. [SEP] W LW T Play 16:42
" So as a proud Wakanda, I'm going to give her an attitude as a proud walk on that",hate_video_165,0,hate_video_165_frame164010.jpg,W LW T Play 16:42," So as a proud Wakanda, I'm going to give her an attitude as a proud walk on that [SEP] W LW T Play 16:42"
 I'm gonna give her an attitude and make her wait 20 minutes before she gets a refund,hate_video_165,0,hate_video_165_frame167460.jpg,W LW T 16:42, I'm gonna give her an attitude and make her wait 20 minutes before she gets a refund [SEP] W LW T 16:42
 Until she loses her shit and throws a happy meal at me and then I retaliate by throwing a blender in her face,hate_video_165,0,hate_video_165_frame175560.jpg,W LW T 16:42, Until she loses her shit and throws a happy meal at me and then I retaliate by throwing a blender in her face [SEP] W LW T 16:42
 That's what happened you're like come on be honest,hate_video_165,0,hate_video_165_frame179250.jpg,W LW T Play 16:42, That's what happened you're like come on be honest [SEP] W LW T Play 16:42
 I'm trying to stop doing what you're doing. Just go up there and give her a refund,hate_video_165,0,hate_video_165_frame181410.jpg,W LW T Play 16:42, I'm trying to stop doing what you're doing. Just go up there and give her a refund [SEP] W LW T Play 16:42
 So I'm like Karen so I get up there. It's blow up you hear how she up there just going off cussing,hate_video_165,0,hate_video_165_frame186750.jpg,W LW T Pause 16:46, So I'm like Karen so I get up there. It's blow up you hear how she up there just going off cussing [SEP] W LW T Pause 16:46
 is that because you left there for 20 minutes because you were trying to be a bitch she just,hate_video_165,0,hate_video_165_frame189210.jpg,W LW T Pause 16:49, is that because you left there for 20 minutes because you were trying to be a bitch she just [SEP] W LW T Pause 16:49
 wanted a refund it's being real irate and real rude up there Nishana says she could hear cussing,hate_video_165,0,hate_video_165_frame193890.jpg,W LW T Play 16:51, wanted a refund it's being real irate and real rude up there Nishana says she could hear cussing [SEP] W LW T Play 16:51
" as she approached the counter and talked oh look at that it's calm as a Hindu cow look at that. As calm as a Hindu cow, look at that. She's just politely waiting, but not chipping out at all,",hate_video_165,0,hate_video_165_frame199650.jpg,W LW T Pause 16:53," as she approached the counter and talked oh look at that it's calm as a Hindu cow look at that. As calm as a Hindu cow, look at that. She's just politely waiting, but not chipping out at all, [SEP] W LW T Pause 16:53"
 even though it totally looks like she's chipping out.,hate_video_165,0,hate_video_165_frame209580.jpg,W LW T Play 16:57, even though it totally looks like she's chipping out. [SEP] W LW T Play 16:57
" Fuck you, bitch.",hate_video_165,0,hate_video_165_frame217320.jpg,22-2019 Sun 15:25 W LW T Pause 17:02," Fuck you, bitch. [SEP] 22-2019 Sun 15:25 W LW T Pause 17:02"
 Wait 20 minutes for a refund.,hate_video_165,0,hate_video_165_frame218850.jpg,Sun 15:25 W LW T Pause 17:03, Wait 20 minutes for a refund. [SEP] Sun 15:25 W LW T Pause 17:03
 I have the power in this situation.,hate_video_165,0,hate_video_165_frame219660.jpg,Sun 15:25 W LW T Pause 17:04, I have the power in this situation. [SEP] Sun 15:25 W LW T Pause 17:04
" Oh, really?",hate_video_165,0,hate_video_165_frame222540.jpg,W LW T Pause 17:07," Oh, really? [SEP] W LW T Pause 17:07"
 Fuck you.,hate_video_165,0,hate_video_165_frame224070.jpg,W LW T Pause 17:08, Fuck you. [SEP] W LW T Pause 17:08
 Take a Happy Meal.,hate_video_165,0,hate_video_165_frame224730.jpg,W LW T Pause 17:09, Take a Happy Meal. [SEP] W LW T Pause 17:09
 She was away from the register going to the back.,hate_video_165,0,hate_video_165_frame225870.jpg,W LW T Pause 17:10, She was away from the register going to the back. [SEP] W LW T Pause 17:10
 She just started assaulting me from the back.,hate_video_165,0,hate_video_165_frame229650.jpg,W LW T Pause 17:14, She just started assaulting me from the back. [SEP] W LW T Pause 17:14
 She threw a chocolate milk and hit me in the head with it as I had my back turned.,hate_video_165,0,hate_video_165_frame234420.jpg,W LW T Pause 17:19, She threw a chocolate milk and hit me in the head with it as I had my back turned. [SEP] W LW T Pause 17:19
 So I turned around.,hate_video_165,0,hate_video_165_frame235770.jpg,W LW T Pause 17:20, So I turned around. [SEP] W LW T Pause 17:20
" Here come the apple juice, hit me in the face.",hate_video_165,0,hate_video_165_frame238560.jpg,W LW T Pause 17:23," Here come the apple juice, hit me in the face. [SEP] W LW T Pause 17:23"
 All the Happy Meals in the brown paper bag.,hate_video_165,0,hate_video_165_frame240030.jpg,W LW T Pause 17:24, All the Happy Meals in the brown paper bag. [SEP] W LW T Pause 17:24
 She just started going crazy.,hate_video_165,0,hate_video_165_frame241440.jpg,W LW T Pause 17:26, She just started going crazy. [SEP] W LW T Pause 17:26
 So the reaction had a reaction.,hate_video_165,0,hate_video_165_frame243090.jpg,W LW T Pause 17:27, So the reaction had a reaction. [SEP] W LW T Pause 17:27
 So while i'm getting,hate_video_165,0,hate_video_165_frame244710.jpg,W LW T Pause 17:29, So while i'm getting [SEP] W LW T Pause 17:29
 a sock yeah a reaction causes an opposite reaction but doesn't mean that you throw a blender at a,hate_video_165,0,hate_video_165_frame249240.jpg,W LW T Play 17:32, a sock yeah a reaction causes an opposite reaction but doesn't mean that you throw a blender at a [SEP] W LW T Play 17:32
 customer's face miss uh nigeria 1992 like it's just not on that's why i would never hire a,hate_video_165,0,hate_video_165_frame257490.jpg,W LW T Play 17:32, customer's face miss uh nigeria 1992 like it's just not on that's why i would never hire a [SEP] W LW T Play 17:32
 like it's just not on that's why I would never hire a roconda to buy a McDonald's because I would be afraid that she might throw a fucking blender,hate_video_165,0,hate_video_165_frame266040.jpg,W LW T Play 17:32, like it's just not on that's why I would never hire a roconda to buy a McDonald's because I would be afraid that she might throw a fucking blender [SEP] W LW T Play 17:32
